Id,SalePrice
1461,121318.85205947173
1462,166949.17052210745
1463,183025.1299918824
1464,203075.8481320202
1465,194829.45350953215
1466,172066.94317518928
1467,178719.2789331742
1468,163502.77394800886
1469,195483.24853140692
1470,120623.99047027189
1471,167619.5132287344
1472,99285.67369779246
1473,95331.6806498483
1474,145867.8837775347
1475,115470.70419649774
1476,362569.6437911168
1477,253391.62222248502
1478,302275.19505171175
1479,299157.6201085529
1480,546694.1322456099
1481,331318.7769589986
1482,206373.54823802598
1483,173510.46860673965
1484,163745.97315609342
1485,180383.65523952877
1486,187615.54748588707
1487,349528.0338587736
1488,220120.67188917092
1489,191954.2085087938
1490,243742.94372077193
1491,193066.84668341518
1492,95138.3537571312
1493,175144.0743025116
1494,289475.98630172585
1495,286078.33928098844
1496,231522.08693288942
1497,183308.3029509803
1498,197770.28176349433
1499,168785.1006585097
1500,160584.9514496121
1501,177786.1812916476
1502,151155.70002633432
1503,394510.1285183954
1504,243666.56497558486
1505,229588.2534119531
1506,191644.27269971662
1507,259000.71613186243
1508,198607.9917432049
1509,154799.94646322005
1510,145737.0773881384
1511,173635.6417189228
1512,172053.4568461946
1513,141330.25409737357
1514,162139.50912780437
1515,188117.87345109493
1516,146776.34119319665
1517,170376.39716356175
1518,131694.12455405804
1519,210078.04310994825
1520,128113.10169100846
1521,133225.6413753978
1522,170836.2882658559
1523,117228.86464619545
1524,121810.16612076155
1525,118258.57079315733
1526,111070.22918018457
1527,111473.79966715403
1528,132505.52178189682
1529,161701.39030780227
1530,207500.05149162444
1531,117715.51441267088
1532,93313.94494643853
1533,151823.62968717347
1534,126487.4409348495
1535,140072.66891122764
1536,106015.94202406632
1537,59594.555688848115
1538,143247.4603417355
1539,182838.6690687583
1540,77583.07290028394
1541,136265.40753698457
1542,156671.81707296934
1543,181141.98006609976
1544,84206.64085513791
1545,116749.74781170765
1546,137491.71782266232
1547,134079.27747948395
1548,138529.10141353164
1549,123713.27833129007
1550,133235.46952693546
1551,104174.45422134889
1552,142326.61117077566
1553,135022.94687359183
1554,120974.5551119664
1555,159733.87476538098
1556,84544.1260961279
1557,115103.58535415755
1558,107981.9370420517
1559,57957.388813335645
1560,128856.05964784414
1561,121029.05255236468
1562,135632.8846156859
1563,123273.91713120147
1564,162948.92366656623
1565,149154.7426626333
1566,231525.29621819165
1567,81259.37882933464
1568,242876.12351880528
1569,135132.30169066336
1570,130952.82032785474
1571,110280.36381752939
1572,141516.14192357645
1573,238841.17401433794
1574,117175.9407369549
1575,226151.13327572506
1576,229720.7061371882
1577,178935.318045593
1578,141555.01050992956
1579,142380.17183444017
1580,194181.56849744674
1581,157275.20714938897
1582,127469.47986815215
1583,305773.11234943283
1584,220909.86323445837
1585,136962.7773872435
1586,89310.03275746283
1587,109872.61313063094
1588,145898.08405225672
1589,98803.14233118827
1590,130305.37677340904
1591,92405.98080362148
1592,117942.69855532495
1593,131752.66760373634
1594,133002.3255154888
1595,109218.25823095333
1596,223160.8881810868
1597,205877.94228570437
1598,220151.84561408314
1599,161119.568497694
1600,150915.81707871958
1601,72140.43897004245
1602,120997.60285608043
1603,60290.32145239461
1604,267165.71919198043
1605,229844.66621569786
1606,160067.25459240636
1607,183390.59041743708
1608,212626.76088814824
1609,180529.47562871137
1610,151314.58684136058
1611,131926.8844495136
1612,171382.34695739197
1613,167456.31782894483
1614,118553.91282476526
1615,89927.76824564894
1616,79139.93027749626
1617,92668.89501742159
1618,147044.6138343657
1619,142795.03951313658
1620,167880.6044459057
1621,131208.57733845647
1622,149872.0524709198
1623,251026.06236115217
1624,201083.44632344245
1625,116884.22699704209
1626,168084.50265464556
1627,196794.20465515723
1628,272366.9377011588
1629,175230.84561024295
1630,380972.3247609775
1631,233879.3928157903
1632,247474.82683956987
1633,169933.4657675936
1634,187352.6854092511
1635,173638.32094974504
1636,155430.1542678967
1637,210546.76624470175
1638,181887.87113775618
1639,183683.67272045015
1640,243554.95717359532
1641,178549.6514898583
1642,247347.62730620083
