Id,SalePrice
1461,118915.42836027298
1462,156923.86898619586
1463,188639.19676931042
1464,194130.8900556267
1465,183265.99893479937
1466,177264.4580337494
1467,170309.1766446473
1468,168041.76250959578
1469,182363.3565280084
1470,128730.55538622788
1471,183845.6264985811
1472,99135.45334208834
1473,98071.06380724255
1474,150173.10762608546
1475,122361.17650540458
1476,407463.36292810185
1477,253547.48690132587
1478,286879.14487785
1479,269891.12717706827
1480,515834.7097633954
1481,325141.754712716
1482,204955.08049797578
1483,168415.27000793436
1484,164286.02295923716
1485,173588.58521092663
1486,192995.74805479893
1487,362700.6684202537
1488,229256.14073035223
1489,207407.4466036561
1490,208610.95210245214
1491,186744.86934179446
1492,90732.08266170321
1493,202940.0913386564
1494,301793.2218049638
1495,291989.0867410289
1496,246076.01131245247
1497,179448.99570425946
1498,160511.1218072936
1499,159912.42416255712
1500,154847.14869270605
1501,178076.0580202907
1502,151584.13898130629
1503,306176.55638140556
1504,240597.7383196373
1505,226127.48995099607
1506,177342.5505210304
1507,236547.53033917092
1508,193313.44977677384
1509,164949.35422481384
1510,148891.76733515906
1511,147121.71664345765
1512,160816.67800888448
1513,146586.7925617815
1514,169542.89188644348
1515,193911.94015026191
1516,165532.4785833688
1517,153867.11149503698
1518,127619.62113523006
1519,234366.4940514249
1520,132604.47608060998
1521,136633.76033655112
1522,164342.9407859773
1523,121754.28928979688
1524,126384.10365359506
1525,131301.35233025395
1526,120421.22387525358
1527,99271.98260368507
1528,124383.13123552722
1529,146444.60683669522
1530,175252.48271552107
1531,93517.27080839299
1532,90845.2613795532
1533,136214.8126838489
1534,120738.18514048553
1535,139413.9154166547
1536,111430.88150451772
1537,67875.22330266795
1538,165342.10529357812
1539,202440.05415618457
1540,85118.48886124724
1541,144781.20278967216
1542,133829.72542050315
1543,219514.36023147366
1544,74028.76740273918
1545,104133.99419194888
1546,128940.06013925737
1547,132055.43582300592
1548,129910.21360838947
1549,114324.80082196987
1550,142923.83568245635
1551,108042.00843380412
1552,129916.23867073642
1553,157920.10523934785
1554,115560.64873426412
1555,159172.51857759757
1556,80302.29005448578
1557,112256.4319796267
1558,92315.70141499472
1559,60896.28943210901
1560,132853.70466072668
1561,128646.66325574508
1562,128290.5185548549
1563,119543.84928049934
1564,161278.0906740762
1565,150548.33761919575
1566,230122.31065684438
1567,68519.5324876029
1568,227886.39521598245
1569,139024.28258140213
1570,131561.7164847103
1571,121089.8940697257
1572,145988.44120748798
1573,256451.02472062473
1574,107554.31459133144
1575,226784.08674301958
1576,243465.16802804964
1577,201308.92548394532
1578,155701.4112369818
1579,143044.8265595515
1580,182819.27965034693
1581,152561.57552934164
1582,127730.2257734083
1583,338034.2152545141
1584,225010.1741480012
1585,142122.53908114243
1586,69196.86089897325
1587,96457.1501778862
1588,157178.4314970079
1589,86452.08128981234
1590,127917.95798613706
1591,94220.76934235322
1592,111267.24684828489
1593,121118.68745422119
1594,123088.2362195393
1595,108161.4143018362
1596,241016.1417364477
1597,185823.47059537284
1598,208470.24623783788
1599,173900.79487622262
1600,177897.32793679912
1601,67265.30813359591
1602,111424.39567877675
1603,63875.62246674072
1604,265537.34640030406
1605,234103.29696152828
1606,165782.18461999332
1607,161103.54886734948
1608,213969.15972474765
1609,195483.95666086688
1610,154014.06487761636
1611,139440.6513204125
1612,160838.40937779003
1613,165376.72960219494
1614,114971.26112775135
1615,83145.98556327776
1616,74371.71500264337
1617,92974.7909394797
1618,117175.7942689276
1619,135518.5725227046
1620,157770.4141758226
1621,140780.2711793893
1622,146164.26031252198
1623,274571.08424112946
1624,215403.48627503935
1625,126618.01543724872
1626,162200.37549642313
1627,182083.62114749264
1628,281989.4533452198
1629,178496.5367370436
1630,388343.8272273163
1631,216980.59508933534
1632,254466.86584749224
1633,168651.27271827485
1634,193092.27379186408
1635,183109.52736430863
1636,161111.473964694
1637,192341.18605063696
1638,198000.21837101522
1639,177851.5931442247
1640,264714.59579098667
1641,170684.16741385224
1642,228286.74019262166
1643,218918.01606333794
1644,224787.9599659871
1645,190348.43332627142
1646,157846.18544156436
1647,153383.39834759707
1648,134826.11056463106
1649,138986.50137826908
1650,116335.11684731535
1651,120041.53092533998
1652,96623.09668319991
1653,98195.57591993868
1654,151836.49095692474
1655,136578.61313358476
1656,145675.08957636944
1657,151796.72361077362
1658,143784.08410968995
1659,126433.04367201323
1660,152370.55132028932
1661,433482.0184884447
1662,416683.4423074453
1663,394558.8655689573
1664,315715.07064430113
1665,313147.12030282133
1666,322163.0994531927
1667,381633.32535901025
1668,334789.73295689386
1669,301393.50442733767
1670,346660.41495914327
1671,251788.61327331964
1672,461560.4224777497
1673,297186.64631884615
1674,250926.98869317383
1675,189701.0774404723
1676,191159.31813942696
1677,219483.3713772231
1678,436608.85971842695
1679,377097.8269729098
1680,347891.3203755823
1681,241940.49085228238
1682,293756.92386282573
1683,172695.3494345827
1684,166947.63591452353
