Id,SalePrice
1461,121521.12734769208
1462,134557.441598651
1463,168424.92324831666
1464,196661.55381828334
1465,206356.07854720834
1466,166137.3695400302
1467,192900.1963675247
1468,162160.8709484209
1469,191789.3359096271
1470,118782.49200719921
1471,184723.08204176562
1472,101885.74421117718
1473,96718.61395643918
1474,153011.2769890064
1475,120073.58925412002
1476,351154.964945629
1477,239974.94497379413
1478,317022.8598404591
1479,303458.5737668428
1480,458106.3692289469
1481,336229.73747446196
1482,220271.86180399856
1483,163949.14723880668
1484,167163.97616363986
1485,192221.01469195032
1486,189184.78303937314
1487,331210.19881528174
1488,223258.4531342254
1489,182243.18999953457
1490,230862.5415940275
1491,188688.32261575075
1492,95782.47812416652
1493,196215.4334306715
1494,289583.272378271
1495,288169.8983589151
1496,224767.4007072708
1497,171813.50968274847
1498,168032.9169972216
1499,172901.93578603357
1500,162259.4535351624
1501,168316.0553296639
1502,164380.67789557896
1503,277263.27208076406
1504,252817.26988887286
1505,227867.7303924275
1506,186537.01829787274
1507,234261.49601623177
1508,190857.2588090688
1509,159810.75205655166
1510,137300.8446207288
1511,139513.77590371395
1512,168859.54919816615
1513,138995.60535729548
1514,137123.29467701368
1515,185012.83368109554
1516,154601.547848832
1517,165150.97478690618
1518,131476.60637028335
1519,201187.35086790437
1520,126133.77687978125
1521,117760.86038968613
1522,171065.4066461997
1523,103664.21520344651
1524,114341.65626012196
1525,117714.82887372751
1526,98618.8457246599
1527,105621.38859964124
1528,146175.06751492037
1529,145362.78550490257
1530,215910.53390962395
1531,108948.90909290507
1532,107617.01010805918
1533,140710.46426781404
1534,121450.35025405072
1535,137658.4648607487
1536,111060.44001521516
1537,65487.385109893956
1538,141984.12523960168
1539,187488.28947097267
1540,86853.95660835713
1541,134196.80352160468
1542,136441.4789473922
1543,170476.15734659933
1544,103206.6065211217
1545,116854.16354845822
1546,142962.56452774833
1547,136957.06505931672
1548,137039.33267256228
1549,126720.66601563971
1550,128759.45219265272
1551,110257.77670566385
1552,134989.0721212622
1553,138733.771282168
1554,119688.9011711384
1555,152192.03021391298
1556,99541.51370773489
1557,85611.24826504047
1558,109543.98000784025
1559,81471.5693587877
1560,127817.4142913603
1561,115469.5431070962
1562,132169.22406703638
1563,115392.91803489618
1564,146455.79864669376
1565,142122.2631546924
1566,235476.38977935907
1567,82870.73097869896
1568,229554.01547084097
1569,111463.71300502666
1570,143366.4485134261
1571,117700.03978282152
1572,131455.41482563096
1573,203725.01882777485
1574,112914.96849037329
1575,211678.22836261336
1576,239858.2159857112
1577,181568.42876553006
1578,139232.13194331713
1579,135100.05987037873
1580,202509.29493089364
1581,162405.46725746003
1582,129892.50624567777
1583,271989.6578184385
1584,219981.60875272818
1585,146151.87702822592
1586,78860.46444363585
1587,99985.67113510224
1588,144906.5966626802
1589,95049.00484461403
1590,129707.75054083334
1591,85529.82795746304
1592,121380.91381828359
1593,135854.35323493276
1594,130267.70634843348
1595,105395.16587149363
1596,213982.95785476058
1597,195023.71978448826
1598,223776.43672779927
1599,176778.92831500462
1600,167138.06103609866
1601,64942.6462128582
1602,101086.91559884856
1603,85328.89682373294
1604,277863.6550941312
1605,239689.5292535755
1606,168419.00805882324
1607,170767.4766617865
1608,218397.62082684826
1609,174579.22897650968
1610,147153.9389543224
1611,141997.13062327536
1612,167395.9973197592
1613,167226.11088343096
1614,127145.18234893744
1615,92775.94973914318
1616,75151.44350186756
1617,92356.40997553723
1618,126062.12485394039
1619,146457.3509166195
1620,164612.7511402141
1621,131592.54721073748
1622,145757.18975283753
1623,257616.82323141888
1624,202791.13956128064
1625,115944.67049412387
1626,169420.94705242765
1627,184105.05244399927
1628,278693.2409303327
1629,178449.54987584485
1630,318626.50841594115
1631,225229.78504153833
1632,232710.80599470952
1633,179181.78043001203
1634,186507.80145502326
1635,180172.74814729477
1636,156139.86436835202
1637,196543.889768976
1638,184903.32719194287
1639,184209.22339940135
1640,246857.365543349
1641,172101.42317920082
1642,253091.71664112867
1643,229095.64804646352
1644,246520.12246623597
1645,217748.08297430418
1646,165364.32297649552
1647,154665.79413448882
1648,126837.94674861422
1649,147379.74189825967
1650,114755.43756266296
1651,127758.23983431389
1652,105017.45623565558
1653,108603.94871081585
1654,149845.39313554604
1655,142358.81091011455
1656,145343.35214840976
1657,149679.69919318554
1658,150956.10065429547
1659,126659.66563627415
1660,155874.88571548578
1661,414594.0641343253
1662,394386.98957638524
1663,358644.2852476743
1664,497838.4136228218
1665,308827.74789308704
1666,319037.3235881913
1667,374094.78917604295
1668,342171.8015721247
1669,318725.546493637
1670,337888.26544701314
1671,251804.29650313986
1672,404723.6143824163
1673,293800.29589631537
1674,245126.7331352343
1675,193227.86738623763
1676,197194.72934440302
1677,213037.7688175782
1678,420953.59670402104
1679,380312.4787118785
1680,310902.37403867336
1681,246365.01321798027
1682,318160.20823509403
1683,192169.78187217572
1684,186508.1198490128
1685,175936.52729447925
1686,176193.7646440053
1687,170332.92019545456
1688,186270.57663555854
1689,196897.12452609185
1690,206087.40100943332
1691,199695.636102964
1692,266070.2793629632
1693,175967.53593985375
1694,186490.64259591594
1695,169235.6238419283
1696,260428.9672425559
1697,175297.84430034886
1698,337908.7274623588
1699,299718.3608942918
1700,261489.14575797098
1701,279578.671220886
1702,241630.52816738476
1703,252152.54598353207
1704,269855.049030579
1705,252152.8597042965
1706,395820.9701643956
1707,207323.04831154604
1708,200006.43862540452
1709,262188.481511066
1710,224530.64524382644
1711,282826.3784656347
1712,245706.9051282462
1713,268937.63733900443
1714,217613.70331911911
1715,212842.4226288735
1716,172918.44653150754
1717,184250.19336783915
1718,129520.0037240879
1719,199299.63114524097
1720,231757.60160777386
1721,165658.52527878134
1722,123413.71974099541
1723,156361.44390937543
1724,192991.24389538923
1725,228275.3867932261
1726,190531.74669046115
1727,142427.82653112445
1728,187801.98124999876
1729,166690.29254020928
1730,154349.78397969587
1731,119196.12902261301
1732,132074.50764804415
1733,109362.73635754333
1734,116987.1274777104
1735,146309.38213311756
1736,116343.83143829797
1737,327828.90146112436
1738,272584.8464279679
1739,261463.26494964745
1740,198476.05561779952
1741,180825.55248167738
1742,167662.4858166859
1743,183557.45722393144
1744,324241.30732710287
1745,206406.10240421083
1746,193079.4355027109
1747,213113.04490694692
1748,228398.8692987578
1749,150406.07060559464
1750,123418.77594528512
1751,259661.05033509762
1752,117953.17502714714
1753,138601.982421963
1754,191520.49378041824
1755,149442.7755815648
1756,134954.86702152697
1757,121929.23528541882
1758,145305.34287174203
1759,162924.9372274732
1760,166163.14797642778
1761,133467.76053323902
1762,183464.04092415006
1763,177356.54908296847
1764,115063.70584606363
1765,156378.51385285417
1766,191753.47854853122
1767,220365.29797640897
1768,137154.5840003351
1769,174663.01583613327
1770,158762.025136809
1771,120466.90194103106
1772,127149.24826435292
1773,120898.1877300487
1774,135531.29082515952
1775,141658.3540504742
1776,127569.91082378641
1777,107956.3934940055
1778,136313.29831859426
1779,112143.8925803083
1780,184904.28227275112
1781,124311.73138946836
1782,84970.54006714255
1783,134931.66948989063
1784,101086.62541332499
1785,117836.72402271269
1786,138672.37907978447
1787,166580.92097037207
1788,65265.273003159105
1789,99686.87637976838
1790,74046.9172564359
1791,201990.05119094
1792,155548.86100186344
1793,136390.84349187007
1794,161988.5535952787
1795,124362.02553366676
1796,131849.82696841971
1797,124459.52683550393
1798,123430.44609255713
1799,115001.44535686252
1800,131473.06305124727
1801,123385.45243208841
1802,141735.40299181634
1803,142585.29727589956
1804,135999.55246511992
1805,139472.78442393296
1806,127921.96266103283
1807,145779.21128333162
1808,122403.73822226792
1809,116273.45721411453
1810,130809.84167132768
1811,86078.15625550307
1812,93880.67718442946
1813,118631.6104731801
1814,91945.05228283069
1815,61902.103577956885
1816,99704.17792379232
1817,98626.63336664847
1818,132567.32617894758
1819,125917.13983887291
1820,69865.2198157809
1821,108837.28225999515
1822,151084.76112282142
1823,55763.3247545189
1824,130610.82209803458
1825,137337.35848186762
1826,101129.16274453871
1827,98146.30752557899
1828,132172.43588998757
1829,134964.65165328563
1830,137700.4484070823
1831,141465.11889248263
1832,84883.91842967886
1833,132402.54146576088
1834,121719.5224943815
1835,120872.18511974238
1836,107578.43919484205
1837,84609.6600318722
1838,120454.15720712295
1839,111538.990441932
1840,136183.39598488194
1841,134627.99042502814
1842,98020.41697376361
1843,121987.90618786492
1844,144260.16320185404
1845,135177.48393828006
1846,147091.5328587381
1847,163711.1019612424
1848,59132.63558054393
1849,109500.22332239208
1850,111609.47099473035
1851,144381.9824428795
1852,126372.1496917749
1853,116629.72909495198
1854,160034.18257133343
1855,147968.999698594
1856,230957.63405350992
1857,141900.31143488796
1858,137491.72386761094
1859,121475.46047641218
1860,146673.68214428026
1861,120957.13028019718
1862,358057.23953972367
1863,355516.790745355
1864,355540.7094142515
1865,324060.42172060057
1866,326541.77755228756
1867,226017.01873725897
1868,263982.6950938875
1869,207292.8982768938
1870,218220.09256846082
1871,266648.3924623512
1872,176549.0073383337
1873,225527.82985309715
1874,157070.20648019842
1875,196827.3182735625
1876,201169.31559064315
1877,200164.27360321407
1878,210685.87104734467
1879,122554.66564031116
1880,137334.76752364857
1881,229562.6208293147
1882,240205.96497651073
1883,182191.33904190548
1884,198137.38249316535
1885,233277.11499442274
1886,278203.2731129919
1887,214368.09872740976
1888,265187.7371798233
1889,167872.0721561048
1890,114916.81321737937
1891,133739.83686905884
1892,92856.9253688322
1893,124549.38599530452
1894,115083.3713930642
1895,125925.96160593782
1896,116467.22686788869
1897,108526.46830143682
1898,120625.26482851771
1899,162583.9412668402
1900,166819.43800544585
1901,170681.96435812657
1902,147925.7403426041
1903,232924.1264095626
1904,155043.32796844142
1905,202201.15692086716
1906,168509.84037187218
1907,200814.9289016897
1908,124444.16557923
1909,153493.33361310422
1910,135568.4157926035
1911,225947.87400167913
1912,364011.0199990823
1913,138551.1554340139
1914,75467.32059308584
1915,293448.98473333986
1916,58461.03113418867
1917,233508.4042425937
1918,143953.36312644964
1919,182353.34252940165
1920,146077.6287099836
1921,337859.878600519
1922,292224.55271437304
1923,236291.80885180787
1924,227434.29316054386
1925,188605.71076367787
1926,333108.67290596425
1927,129528.10821641536
1928,150521.75382035985
1929,123631.2771505039
1930,134324.8750617005
1931,136713.8111762369
1932,133563.01202889785
1933,188748.1407647229
1934,178491.59025277538
1935,169912.68698493627
1936,188830.30697917906
1937,182049.9721525877
1938,164352.12844902452
1939,252894.69214981428
1940,201773.58195211325
1941,165512.07079423207
1942,180234.9967406431
1943,233008.18168499964
1944,400295.8511808793
1945,381669.8906196217
